,contact-lenses,,,pasture,,,squash-stored,,,squash-unstored,,,tae,,,newthyroid,,,balance-scale,,,SWD,,,car,,,bondrate,,,toy,,,eucalyptus,,,LEV,,,automobile,,,winequality-red,,,ESL,,,ERA
MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time,MZE,MAE,Time
0.333333,0.500000,33.351000,0.444444,0.444444,143.854000,0.307692,0.307692,425.238000,0.230769,0.230769,396.502000,0.394737,0.500000,1237.150000,0.055556,0.055556,247.117000,0.095541,0.095541,602.855000,0.404000,0.488000,2740.409000,0.092593,0.120370,9410.479000,0.400000,0.466667,655.431000,0.093333,0.093333,400.926000,0.445652,0.554348,22171.934000,0.424000,0.488000,1876.627000,0.596154,0.826923,5976.257000,0.395000,0.457500,8100.036000,0.270492,0.303279,1974.576000,0.740000,1.244000,3810.450000,
0.166667,0.166667,32.175000,0.555556,0.555556,146.968000,0.307692,0.307692,442.065000,0.384615,0.461539,394.470000,0.421053,0.631579,1269.907000,0.000000,0.000000,242.973000,0.057325,0.057325,607.840000,0.432000,0.456000,2748.718000,0.111111,0.055556,9473.734000,0.466667,0.733333,677.250000,0.093333,0.080000,393.777000,0.494565,0.635870,22168.109000,0.364000,0.408000,1939.734000,0.596154,0.903846,5608.512000,0.435000,0.480000,8345.934000,0.401639,0.426229,2028.194000,0.740000,1.240000,3813.417000,
0.333333,0.166667,33.514000,0.222222,0.111111,148.916000,0.615385,0.615385,415.610000,0.538462,0.615385,401.007000,0.500000,0.631579,1359.306000,0.000000,0.000000,241.732000,0.057325,0.070064,635.615000,0.480000,0.504000,2772.707000,0.087963,0.101852,9265.658000,0.800000,1.133333,684.100000,0.040000,0.040000,394.830000,0.456522,0.576087,22358.507000,0.372000,0.448000,1883.406000,0.557692,1.134615,5841.927000,0.375000,0.430000,8442.093000,0.311475,0.319672,1919.275000,0.744000,1.292000,3822.937000,
0.500000,0.666667,32.769000,0.000000,0.000000,147.436000,0.692308,0.846154,424.487000,0.384615,0.384615,388.651000,0.289474,0.421053,1283.819000,0.037037,0.037037,603.292000,0.038217,0.038217,628.791000,0.460000,0.492000,2744.409000,0.104167,0.106482,9231.389000,0.466667,0.533333,640.459000,0.066667,0.066667,394.225000,0.538043,0.597826,23077.567000,0.344000,0.380000,1943.447000,0.500000,0.730769,5796.714000,0.355000,0.385000,8254.465000,0.991803,3.770492,1920.348000,0.696000,1.264000,3785.695000,
0.333333,0.000000,33.242000,0.333333,0.111111,151.761000,0.384615,0.384615,446.939000,0.384615,0.384615,396.261000,0.473684,0.631579,1308.110000,0.018519,0.018519,233.590000,0.044586,0.044586,616.885000,0.496000,0.512000,2786.077000,0.148148,0.162037,9416.019000,0.800000,1.066667,688.556000,0.026667,0.026667,397.326000,0.429348,0.527174,22530.312000,0.384000,0.432000,1894.514000,0.423077,0.615385,5954.072000,0.400000,0.457500,8378.213000,0.360656,0.409836,1900.507000,0.752000,1.256000,3808.972000,
0.166667,0.333333,33.824000,0.444444,0.444444,146.255000,0.461538,0.538462,421.007000,0.230769,0.230769,432.056000,0.605263,0.684211,1327.046000,0.037037,0.037037,248.636000,0.070064,0.082803,626.218000,0.476000,0.460000,2782.045000,0.122685,0.145833,9570.112000,0.600000,0.666667,707.530000,0.040000,0.040000,404.614000,0.532609,0.728261,23218.797000,0.420000,0.448000,1877.079000,0.673077,0.923077,5599.716000,0.430000,0.482500,8588.147000,0.303279,0.327869,1980.652000,0.768000,1.292000,3862.651000,
0.333333,0.833333,32.995000,0.666667,0.666667,149.698000,0.538462,0.692308,430.418000,0.230769,0.230769,389.190000,0.552632,0.842105,1189.079000,0.074074,0.074074,237.791000,0.025478,0.038217,611.687000,0.436000,0.456000,2752.654000,0.111111,0.136574,9487.134000,0.666667,0.666667,649.736000,0.053333,0.053333,396.108000,0.489130,0.478261,23808.888000,0.364000,0.392000,1889.004000,0.403846,0.692308,5637.787000,0.392500,0.450000,8212.161000,0.344262,0.360656,1895.294000,0.728000,1.168000,3815.408000,
0.500000,0.666667,34.356000,0.333333,0.555556,149.967000,0.384615,0.384615,425.371000,0.384615,0.384615,398.710000,0.394737,0.500000,1195.335000,0.018519,0.018519,242.680000,0.031847,0.031847,596.028000,0.504000,0.552000,2747.629000,0.104167,0.085648,9451.871000,0.600000,1.133333,698.863000,0.026667,0.026667,401.740000,0.434783,0.548913,22159.993000,0.396000,0.428000,1890.599000,0.615385,0.788462,5974.894000,0.382500,0.417500,8390.427000,0.344262,0.385246,1917.555000,0.704000,1.240000,3791.270000,
0.500000,0.666667,34.347000,0.222222,0.222222,147.622000,0.615385,0.692308,430.869000,0.538462,0.692308,424.434000,0.289474,0.342105,1250.821000,0.000000,0.000000,236.463000,0.108280,0.070064,595.593000,0.472000,0.508000,2743.732000,0.136574,0.148148,9659.684000,0.600000,0.733333,710.000000,0.026667,0.053333,391.532000,0.483696,0.597826,22657.621000,0.368000,0.392000,1970.580000,0.557692,0.788462,5868.344000,0.377500,0.422500,8354.850000,0.303279,0.344262,1939.271000,0.744000,1.300000,3789.844000,
0.333333,0.333333,36.744000,0.444444,0.444444,146.425000,0.307692,0.307692,434.530000,0.384615,0.384615,418.504000,0.473684,0.605263,1283.263000,0.092593,0.092593,241.759000,0.019108,0.019108,604.509000,0.468000,0.428000,2741.333000,0.085648,0.108796,9456.095000,0.733333,0.800000,667.546000,0.066667,0.066667,387.985000,0.423913,0.516304,22791.592000,0.368000,0.408000,1876.022000,0.500000,1.038461,6357.874000,0.415000,0.477500,8174.195000,0.385246,0.393443,1918.677000,0.740000,1.372000,3788.936000,
